budget;genres;id;popularity;release_date;revenue;runtime;tagline;title;vote_average;vote_count
0;"[{""id"": 18, ""name"": ""Drama""}]";62116;0.774442;2010-06-09;0;120;;Mozart's Sister;6.2;13
0;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";9991;8.816995;2001-12-26;0;99;It's Not Just About Football, It's About Pride Inside!;Mean Machine;6;157
4500000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]";13807;8.48639;2006-09-06;0;110;;Exiled;7;46
0;"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}]";68818;5.223096;2011-08-31;623528;98;No destiny;Blackthorn;6.6;73
0;"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]";12093;7.759215;2002-08-23;0;109;;Lilya 4-ever;7.7;139
4500000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]";36419;14.570359;2010-04-09;3606395;104;Life is the symptom. Death is the cure.;After.Life;5.4;251
0;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]";281730;0.371337;2014-06-13;0;134;;Fugly;5.3;2
3000000;"[{""id"": 18, ""name"": ""Drama""}]";510;127.525581;1975-11-18;108981275;133;If he's crazy, what does that make you?;One Flew Over the Cuckoo's Nest;8.2;2919
4400000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]";362105;3.898737;2015-09-29;0;85;;R.L. Stine's Monsterville: The Cabinet of Souls;6.9;35
0;"[{""id"": 35, ""name"": ""Comedy""}]";10970;7.315935;1976-06-17;0;86;;Silent Movie;6.7;78
4500000;"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]";375290;2.551559;2016-01-22;32000000;126;170,000 Refugees, 488 Flights, 59 Days, 1 Man;Airlift;7.3;57
0;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]";17663;8.772574;1985-12-01;0;199;;Anne of Green Gables;8.2;68
0;"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]";270938;6.988357;2014-09-05;0;103;;Falcon Rising;5.5;71
3730500;"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]";116613;6.938854;2012-09-11;6294161;112;Act like a criminal to catch a criminal.;The Sweeney;5.7;109
5000000;"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]";11826;11.21273;2000-09-13;0;89;There's a bit of the beast in all of us.;Sexy Beast;7;217
0;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]";29920;7.217328;2010-01-15;0;124;;Easy Money;6.5;63
8000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]";1088;12.439495;2003-01-30;41400000;101;;Whale Rider;7.1;111
3250000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10769, ""name"": ""Foreign""}]";26379;2.126139;2009-12-04;0;133;;Paa;6.6;19
0;"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]";34069;10.142218;2009-09-24;0;120;;Cargo;5.9;140
4200000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10770, ""name"": ""TV Movie""}]";10947;16.536374;2006-01-20;0;98;This School Rocks Like No Other!;High School Musical;6.1;1000
0;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10769, ""name"": ""Foreign""}]";47452;0.933891;1997-01-01;0;93;;Love and Death on Long Island;6.9;11
4200000;"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]";3040;12.540624;2004-06-27;32000000;114;All That Stands Between Light And Darkness Is The Night Watch.;Night Watch;6.3;210
3705538;"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]";11386;8.839651;1992-09-02;62548947;112;Play At Your Own Risk.;The Crying Game;6.9;176
4000000;"[{""id"": 35, ""name"": ""Comedy""}]";10246;12.891276;1981-11-13;125728258;94;Keep an eye out for the funniest movie about growing up ever made!;Porky's;6.1;183
4000000;"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]";29426;10.789912;2010-05-06;0;90;Death isn't what it used to be.;Survival of the Dead;4.6;116
114000;"[{""id"": 27, ""name"": ""Horror""}]";10331;25.666029;1968-10-01;30000000;96;If it doesn't scare you, you're already dead!;Night of the Living Dead;7.5;580
4000000;"[{""id"": 18, ""name"": ""Drama""}]";153;45.66662;2003-08-31;119723856;102;Everyone wants to be found.;Lost in Translation;7.3;1895
4000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";703;35.892034;1977-04-19;38251425;93;A nervous romance.;Annie Hall;7.8;1010
4000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";27191;8.988455;1952-01-10;36000000;152;;The Greatest Show on Earth;6.6;50
4000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";1365;14.042041;2001-11-11;44909486;111;A lifetime of change can happen in a single moment.;Monster's Ball;6.5;250
4000000;"[{""id"": 27, ""name"": ""Horror""}]";287424;40.016306;2015-05-08;187112;95;Don't Get Bitten;Maggie;5.2;593
3600000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";451;22.030517;1995-10-27;49800000;112;I Love You... The Way You Are.;Leaving Las Vegas;7.1;360
4500000;"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]";165864;2.503612;2013-02-19;0;86;;Hansel and Gretel Get Baked;4.8;67
4000000;"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]";987;4.117968;1974-12-01;0;105;;The Front Page;6.9;68
4000000;"[{""id"": 53, ""name"": ""Thriller""}]";241251;24.161735;2015-01-23;52425855;91;A Moment She Couldn't Resist. An Obsession He Can't Control.;The Boy Next Door;4.1;1022
4000000;"[{""id"": 18, ""name"": ""Drama""}]";40494;1.379354;1956-05-30;14400000;105;High...High...High...Above Them All! - in excitement! - in spectacle! - in fire, flesh and fury!;Trapeze;6.4;22
3500000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";39781;15.338211;2010-07-09;34705850;106;Nic and Jules had the perfect family, until they met the man who made it all possible.;The Kids Are All Right;6.5;506
4000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]";8337;29.852608;1988-11-23;13008928;94;Who are they? And what do they want?;They Live;7.1;550
4000000;"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]";5925;35.061467;1963-06-20;11744471;172;Put a fence in front of these men... and they'll climb it!;The Great Escape;7.8;717
0;"[{""id"": 99, ""name"": ""Documentary""}]";8357;7.288352;2004-04-23;10000000;109;Time to get wise.;What the #$*! Do We (K)now!?;5.8;34
5000000;"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]";146203;10.605752;2013-02-28;15179302;88;The second coming;The Last Exorcism Part II;4.4;203
4000000;"[{""id"": 18, ""name"": ""Drama""}]";85350;43.40352;2014-06-05;44349000;164;12 years in the making.;Boyhood;7.5;1971
4000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 9648, ""name"": ""Mystery""}]";512;17.229537;2006-07-27;31584901;96;The perfect man. The perfect story. The perfect murder.;Scoop;6.4;420
7000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]";13408;2.453459;2001-11-16;10229331;93;When you're down 'n dirty, it all comes out in...;The Wash;5.3;26
6000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";47816;1.433692;2000-03-01;9000000;82;the few, the proud, the paroled.;3 Strikes;5.9;15
32000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";10744;9.976428;2003-01-17;0;101;When your life depends on losing... the last thing you need is lady luck.;The Cooler;6.7;89
4000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}]";11536;2.930058;1961-01-01;8200000;124;It shouts and sings with life ... explodes with love!;The Misfits;6.8;72
0;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]";9782;7.173059;2006-02-12;0;91;You never know who's listening.;The Night Listener;5.5;57
0;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]";18713;1.735462;1995-02-03;0;82;;The Jerky Boys;4.8;10
0;"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]";6537;29.071955;2007-08-27;44000000;105;A tale of love.  A story of horror.;The Orphanage;7.1;633
0;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]";184345;18.428909;2014-04-17;0;87;It'll scare the #2 out of you.;A Haunted House 2;5.4;346
4000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";1809;11.387335;2002-10-11;0;110;We all run on instinct;The Rules of Attraction;6.3;168
4000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]";2370;5.975604;1969-12-18;6000000;143;Hitchcock takes you behind the actual headlines to expose the most explosive spy scandal of the century!;Topaz;6.1;77
4000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]";9809;4.59841;2006-11-17;4630045;84;Welcome to the slammer;Let's Go to Prison;5.5;69
4000000;"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}]";5;22.87623;1995-12-09;4300000;98;Twelve outrageous guests. Four scandalous requests. And one lone bellhop, in his first day on the job, who's in for the wildest New year's Eve of his life.;Four Rooms;6.5;530
4000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";11013;19.107285;2002-01-11;9304609;104;Assume the position.;Secretary;6.7;376
0;"[{""id"": 99, ""name"": ""Documentary""}]";19153;0.456485;2003-04-23;0;96;;The Real Cancun;3.3;8
4000000;"[{""id"": 18, ""name"": ""Drama""}]";10132;4.541908;1988-12-21;3468572;110;The last neighborhood in America.;Talk Radio;6.7;46
0;"[{""id"": 10402, ""name"": ""Music""}, {""id"": 35, ""name"": ""Comedy""}]";16448;4.348416;1996-01-31;0;84;There's a good reason some talent remains undiscovered.;Waiting for Guffman;7.3;63
0;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";15122;3.347885;1999-09-10;0;94;;Love Stinks;5.4;11
4000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]";8141;6.091951;2007-02-09;2426851;90;Professional alcoholic hit man gets life back on track thanks to her;You Kill Me;6.2;80
0;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";1546;4.757625;2005-01-23;1919197;96;;Thumbsucker;6.1;67
4000000;"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]";48572;12.062371;2011-08-19;1104682;88;Fear God.;Red State;5.9;316
4000000;"[{""id"": 14, ""name"": ""Fantasy""}]";14517;7.758188;2005-01-25;866999;101;The Other Side of Reason. The Other Side of Fate. The Other Side of Truth.;Mirrormask;6.6;102
4000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 99, ""name"": ""Documentary""}]";89708;12.781973;2011-09-16;0;102;;Samsara;8;167
0;"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}]";27551;1.631993;1987-03-01;0;87;Warriors. Conquerors. Heroes.;The Barbarians;5.1;8
0;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";64678;12.690224;2011-06-17;1406224;83;The toughest lesson is love.;The Art of Getting By;6.5;415
0;"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]";309503;8.516229;2015-08-28;0;103;Why take the risk;Zipper;5.5;58
0;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]";14293;5.90259;2002-06-07;0;99;It's your shot. Take it.;Poolhall Junkies;6.5;25
4000000;"[{""id"": 18, ""name"": ""Drama""}]";15059;2.866934;1999-04-29;0;106;;The Loss of Sexual Innocence;5.2;9
0;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]";103328;9.140936;2012-07-02;641100;115;From dawn to dusk, a few hours in the shadowy life of a mystic man named Monsieur Oscar.;Holy Motors;6.9;228
4000000;"[{""id"": 18, ""name"": ""Drama""}]";157847;22.987897;2014-04-11;2365467;118;;Joe;6.5;338
3000000;"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";25719;1.204941;1997-08-22;302204;109;Fat cats are too easy. Go for the big fish.;Shooting Fish;7;23
1300000;"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]";48309;7.605291;1988-03-04;354704;102;Horror Has A New Home.;Prison;6.7;27
1500000;"[{""id"": 35, ""name"": ""Comedy""}]";27723;2.855963;2000-08-06;0;95;Party till you drop. Dead.;Psycho Beach Party;6;26
0;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10769, ""name"": ""Foreign""}]";20468;0.502396;1999-01-01;0;87;He saw. He combed. He conquered.;The Big Tease;5.8;6
4000000;"[{""id"": 18, ""name"": ""Drama""}]";242575;1.771584;2013-10-18;0;119;;Guten Tag, Ramón;8.1;18
9500000;"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]";44945;21.230737;2010-09-10;120000;104;What took her family years to build, a stranger stole in an instant.;Trust;6.6;307
0;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]";29122;0.068246;2000-12-22;0;103;Piece on Earth.;An Everlasting Piece;6;1
0;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";125123;0.541652;1998-06-24;0;93;"a love story from the writer of ""The Full Monty"".";Among Giants;4.5;2
16000000;"[{""id"": 18, ""name"": ""Drama""}]";111190;18.790221;2013-04-03;318982;100;;Adore;6.1;291
4000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";133575;0.409089;1999-07-16;0;100;*(Not His Real Name);The Velocity of Gary;4.2;5
4000000;"[{""id"": 18, ""name"": ""Drama""}]";54580;3.663108;2002-09-27;146402;113;This film is not based on a real story. It is based on thousands.;Mondays in the Sun;7.1;36
650000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]";52015;12.496261;2010-09-30;33245;98;The Most Dangerous Thing Is To Be Alive.;Stake Land;6.2;285
0;"[{""id"": 18, ""name"": ""Drama""}]";34941;0.596889;1997-06-20;0;92;Life is what happens when you're busy making plans;The Last Time I Committed Suicide;6.7;7
0;"[{""id"": 18, ""name"": ""Drama""}]";227975;2.611364;2014-05-01;0;106;A hero split in half.;Futuro Beach;6.4;31
4000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";60422;3.238466;2011-11-18;355688;119;At this wedding, the F-word stands for Family;Another Happy Day;6.2;37
4000000;"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]";81390;8.30723;2011-04-09;25345000;99;Out here, there's nowhere to hide.;A Lonely Place to Die;6.2;157
0;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]";10981;3.408955;2003-09-09;0;90;;Nothing;5.8;38
0;"[{""id"": 18, ""name"": ""Drama""}]";225235;1.876621;2013-07-26;4037782;120;;The Geographer Drank His Globe Away;7.3;23
0;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 36, ""name"": ""History""}, {""id"": 10402, ""name"": ""Music""}]";14902;1.807571;1972-11-09;0;142;The award winning musical comes to the screen!;1776;7.1;20
0;"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]";121676;6.783053;2012-09-14;0;93;You can never escape your past;Inescapable;5.2;13
3950000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]";22301;8.484123;1930-11-15;8000000;127;Howard Hughes' Thrilling Multi-Million Dollar Air Spectacle;Hell's Angels;6.1;19
4000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";20065;0.936232;2007-04-30;0;103;A second chance for a first love.;Purple Violets;5.7;9
4000000;"[{""id"": 27, ""name"": ""Horror""}]";257087;12.822534;2016-04-21;0;93;The dead come back;The Veil;4.5;118
0;"[{""id"": 27, ""name"": ""Horror""}]";46420;4.989985;2009-09-13;0;84;Don't break her heart;The Loved Ones;6.6;207
4000000;"[{""id"": 27, ""name"": ""Horror""}]";114635;1.390659;2012-10-27;0;78;Can we help you?;The Helpers;4.1;8
4000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10770, ""name"": ""TV Movie""}]";158150;1.923514;2012-07-21;0;0;;How to Fall in Love;5.2;20
0;"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]";251979;4.118612;2014-02-28;0;113;;The Perfect Wave;4.4;21
3900000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]";874;9.541688;1966-12-12;28350000;120;...a motion picture for all times!;A Man for All Seasons;7.5;89
3800000;"[{""id"": 18, ""name"": ""Drama""}]";10774;17.234745;1976-11-01;23689877;121;Not since the dawn of time has America experienced a man like Howard Beale!;Network;7.7;381
4000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]";770;48.98255;1939-12-15;400176459;238;The greatest romance of all time!;Gone with the Wind;7.7;970
0;"[{""id"": 18, ""name"": ""Drama""}]";266102;1.972668;2014-07-03;0;98;Be Brave. Be Bold. Be Free.;Desert Dancer;6.5;18
3800000;"[{""id"": 10752, ""name"": ""War""}, {""id"": 37, ""name"": ""Western""}]";29715;3.490215;1965-04-07;14873;123;;Major Dundee;6.2;38
3768785;"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 37, ""name"": ""Western""}]";25209;1.726175;1950-05-17;8000000;107;;Annie Get Your Gun;7.3;22
967686;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]";37495;20.544999;2010-05-07;4270000;101;We are 4 Lions.;Four Lions;7;423
0;"[{""id"": 18, ""name"": ""Drama""}]";29262;0.389471;2005-05-13;0;115;;The House of Sand;6.7;9
3500000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]";34769;8.45342;2009-09-12;44462;101;An unexpected hero will rise.;Defendor;6.5;195
